"Timestamp","Bu formu hangi dilde doldurmak istersiniz?
Which language would you like to complete this form in?","1-Lütfen okuduğunuz bölümün veya anadalınızın adını seçiniz. (Eğer çift anadal yapıyorsanız, ana bölümünüzü belirtiniz.)","2- Şu anda çift anadal veya yandal programına kayıtlı mısınız?","3- Şu anda hangi sınıf düzeyindesiniz?","4-Lütfen yaş aralığınızı belirtiniz.","5-Cinsiyet kimliğinizi aşağıdakilerden hangisi en iyi tanımlar?","6-Lütfen güncel genel not ortalamanızı (4.00 üzerinden) belirtiniz.","7-Şu anda herhangi bir işte, stajda veya serbest (freelance) pozisyonda çalışıyor musunuz?","8-Üniversite eğitimimin beni işe yeterince hazırladığını düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)
","9-Üniversitemdeki kariyerle ilgili desteklerden ve kaynaklardan memnunum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)
","10-Mesleki ve teknik becerilerime (programlama, iletişim, ekip çalışması vb.) güveniyorum.
","11-Beceri geliştirme etkinliklerine (kurs, atölye, sertifika, yarışma vb.) ne sıklıkla katılıyorsunuz?
","12-Profesyonel bağlantı kurma konusunda (etkinlikler, LinkedIn, mentorluk vb.) ne kadar aktifsiniz?
","13-Mezuniyet sonrası öncelikli planınız nedir?
","14-Bu boş yılın (gap year) gelecekteki kariyerinize veya eğitiminize faydalı olacağından ne kadar eminsiniz?","15-Boş yılınız (gap year) boyunca ne yapmayı planlıyorsunuz?","14-İşinizi nasıl finanse etmeyi planlıyorsunuz?","15-İşinizi hangi sektörde kurmayı planlıyorsunuz?(Size uygun olan tüm seçenekleri seçiniz.)","14-Mezuniyetten sonraki 6 ay içinde iş bulma konusunda kendinize güveniniz:
","15-Bölümünüzle doğrudan ilgili bir alanda çalışmayı planlıyor musunuz?","14-Yüksek lisans veya doktora yapmayı istemenizin başlıca nedeni nedir?","15-Program seçiminde sizin için en önemli etken hangisidir?","14-Bu planınızdan ne kadar eminsiniz? (1 = Hiç emin değilim / 5 = Tamamen eminim)","15-Bu planınızı ne zaman uygulamaya başlamayı planlıyorsunuz?","16-Beş yıl sonra nerede çalışmayı hedefliyorsunuz?","17-İlk tam zamanlı işinizde beklediğiniz net aylık maaş nedir (TL)? Lütfen yaklaşık bir aralık belirtiniz.","18- Gelecekteki işiniz için hangi çalışma tarzını tercih edersiniz?","19-İş seçimimde en önemli etkenin maddi güvenlik olduğunu düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)
","20-İlk işimde üç yıldan az çalışmayı bekliyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)
","21-Sadece diplomamın iyi bir iş bulmam için yeterli olacağını düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)","22- İyi bir yaşam standardı sürdürebilmek için ikinci bir işe ihtiyaç duyabileceğimi düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)","23- Bir işte esnek çalışma imkânına (uzaktan çalışma, esnek saatler gibi) sahip olmak benim için önceliklidir. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)","24-Yurtdışında çalışma fırsatlarını değerlendirmeye açık olduğumu düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)
","25- İş–yaşam dengesinin kariyer prestijinden daha önemli olduğunu düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)
","26-Değerlerimle uyumlu bir iş için daha düşük bir maaşı kabul edebilirim. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)","27- Yüksek bir gelir düzeyi için haftada 40 saatten fazla çalışmam gerektiğini düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)","28-Uzun vadeli kariyer başarımın çalışkanlıktan çok şansa bağlı olduğunu düşünüyorum. (1 = Kesinlikle katılmıyorum → 5 = Tamamen katılıyorum)","29- Aşağıdaki faktörleri 1 (En önemli)’den 5 (En az önemli)’ye kadar önceliklerinize göre sıralayınız. Her sayı yalnızca bir kez kullanılabilir. [ İş–yaşam dengesi]","29- Aşağıdaki faktörleri 1 (En önemli)’den 5 (En az önemli)’ye kadar önceliklerinize göre sıralayınız. Her sayı yalnızca bir kez kullanılabilir. [ Yüksek maaş ve ek olanaklar]","29- Aşağıdaki faktörleri 1 (En önemli)’den 5 (En az önemli)’ye kadar önceliklerinize göre sıralayınız. Her sayı yalnızca bir kez kullanılabilir. [ Anlamlı iş (toplumsal katkı)]","29- Aşağıdaki faktörleri 1 (En önemli)’den 5 (En az önemli)’ye kadar önceliklerinize göre sıralayınız. Her sayı yalnızca bir kez kullanılabilir. [İş güvencesi]","29- Aşağıdaki faktörleri 1 (En önemli)’den 5 (En az önemli)’ye kadar önceliklerinize göre sıralayınız. Her sayı yalnızca bir kez kullanılabilir. [ Otonomi ve bağımsızlık]"
2025-11-05 17:46:05.315,"Türkçe -Turkish","İnşaat Mühendisliği","Hayır","1. sınıf","18–20","Erkek","3.51–4.0","Hayır",2,2,4,"Ara sıra","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Yurtdışında deneyim kazanmak","Üniversitenin itibarı",NA,NA,"Yurtdışında","70.000–99.999","Hibrit",3,5,2,2,3,4,3,3,2,4,"1 (En önemli)","2.0","5 (En az önemli)","3.0","4.0"
2025-11-05 18:04:01.163,"Türkçe -Turkish","Siyaset Bilimi ve Kamu Yönetimi","Hayır","1. sınıf","18–20","Erkek","3.01–3.5","Hayır",3,2,3,"Hiçbir zaman","Ara sıra aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,4,"Emin değilim",NA,NA,NA,NA,"Türkiye’de – uluslararası firma","30.000–49.999","Hibrit",3,3,2,2,3,4,2,3,1,3,"5 (En az önemli)","2.0","4.0","3.0","1 (En önemli)"
2025-11-05 18:06:52.044,"Türkçe -Turkish","Bilgisayar Mühendisliği","Hayır","2. sınıf","18–20","Söylemeyi tercih etmiyorum","3.01–3.5","Hayır",4,4,4,"Ara sıra","Ara sıra aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Alanımı derinlemesine öğrenmek","Üniversitenin itibarı",NA,NA,"Yurtdışında","Belirtmek istemiyorum","Ofiste",4,3,3,2,2,4,3,2,4,2,"1 (En önemli)","2.0","4.0","3.0","5 (En az önemli)"
2025-11-05 18:10:59.426,"Türkçe -Turkish","Makina Mühendisliği","Hayır","1. sınıf","18–20","Erkek","3.51–4.0","Hayır",4,5,4,"Ara sıra","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Alanımı derinlemesine öğrenmek","Üniversitenin itibarı",NA,NA,"Yurtdışında","70.000–99.999","Ofiste",2,4,3,1,1,4,4,4,3,2,"1 (En önemli)","3.0","2.0","4.0","5 (En az önemli)"
2025-11-05 19:46:43.93,"Türkçe -Turkish","Fizik","Hayır","2. sınıf","21–23","Erkek","3.51–4.0","Hayır",4,3,4,"Hiçbir zaman","Hiç aktif değilim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Akademik kariyer hedefi (araştırma / öğretim üyesi olmak)","Üniversitenin itibarı",NA,NA,"Yurtdışında","70.000–99.999","Hibrit",2,3,4,1,4,5,4,4,2,3,"1 (En önemli)","2.0","5 (En az önemli)","4.0","3.0"
2025-11-05 19:47:14.378,"Türkçe -Turkish","Havacılık ve Uzay Mühendisliği","Hayır","1. sınıf","18–20","Erkek","3.51–4.0","Hayır",4,4,5,"Sık sık","Nadiren aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,5,"Evet",NA,NA,NA,NA,"Yurtdışında","100.000+","Ofiste",5,4,4,1,2,4,2,3,1,1,"3.0","1 (En önemli)","5 (En az önemli)","2.0","4.0"
2025-11-05 19:51:03.368,"Türkçe -Turkish","Elektrik ve Elektronik Mühendisliği","Hayır","2. sınıf","21–23","Kadın","3.01–3.5","Evet, yarı zamanlı",3,4,4,"Nadiren","Nadiren aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,5,"Evet",NA,NA,NA,NA,"Yurtdışında","70.000–99.999","Hibrit",3,5,2,1,5,5,5,5,1,1,"3.0","4.0","1 (En önemli)","5 (En az önemli)","2.0"
2025-11-05 19:56:53.957,"Türkçe -Turkish","İstatistik","Hayır","2. sınıf","21–23","Söylemeyi tercih etmiyorum","2.51–3.0","Hayır",3,1,4,"Ara sıra","Ara sıra aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,4,"Evet",NA,NA,NA,NA,"Bilmiyorum","Belirtmek istemiyorum","Hibrit",4,3,2,3,4,5,5,4,4,3,"1 (En önemli)","2.0","5 (En az önemli)","3.0","4.0"
2025-11-05 20:21:05.492,"Türkçe -Turkish","Makina Mühendisliği","Hayır","Hazırlık","18 yaş altı","Erkek","3.01–3.5","Hayır",3,4,3,"Nadiren","Hiç aktif değilim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Yurtdışında deneyim kazanmak","İş olanakları",NA,NA,"Türkiye’de – uluslararası firma","70.000–99.999","Hibrit",3,2,2,1,4,4,4,3,1,2,"4.0","2.0","5 (En az önemli)","3.0","1 (En önemli)"
2025-11-05 20:25:09.558,"Türkçe -Turkish","Uluslararası İlişkiler","Hayır","Hazırlık","18–20","Kadın","2.51–3.0","Hayır",3,3,5,"Sık sık","Ara sıra aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"İş piyasasında rekabet avantajı elde etmek","Üniversitenin itibarı",NA,NA,"Yurtdışında","100.000+","Hibrit",3,2,3,1,4,5,5,5,1,2,"2.0","5 (En az önemli)","4.0","1 (En önemli)","3.0"
2025-11-05 21:34:18.247,"Türkçe -Turkish","Matematik","Hayır","1. sınıf","18–20","Erkek","2.51–3.0","Hayır",3,4,4,"Ara sıra","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Akademik kariyer hedefi (araştırma / öğretim üyesi olmak)","Üniversitenin itibarı",NA,NA,"Bilmiyorum","50.000–69.999","Ofiste",3,2,3,2,2,5,3,4,3,2,"4.0","3.0","2.0","1 (En önemli)","5 (En az önemli)"
2025-11-05 22:01:59.595,"Türkçe -Turkish","Kimya Mühendisliği","Hayır","2. sınıf","21–23","Kadın","0–2.0","Hayır",4,3,3,"Ara sıra","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"İş piyasasında rekabet avantajı elde etmek","Üniversitenin itibarı",NA,NA,"Yurtdışında","50.000–69.999","Ofiste",3,2,2,1,3,5,4,4,4,2,"3.0","2.0","4.0","5 (En az önemli)","1 (En önemli)"
2025-11-05 22:11:46.614,"Türkçe -Turkish","Makina Mühendisliği","Hayır","1. sınıf","18–20","Erkek","3.51–4.0","Hayır",4,5,4,"Nadiren","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"İş piyasasında rekabet avantajı elde etmek","Üniversitenin itibarı",NA,NA,"Türkiye’de – uluslararası firma","30.000–49.999","Ofiste",3,3,4,2,2,2,3,2,4,1,"1 (En önemli)","2.0","5 (En az önemli)","3.0","4.0"
2025-11-05 22:21:44.157,"Türkçe -Turkish","Endüstri Mühendisliği","Hayır","Hazırlık","18 yaş altı","Kadın","3.01–3.5","Hayır",2,4,3,"Nadiren","Nadiren aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,2,"Emin değilim",NA,NA,NA,NA,"Türkiye’de – yerel firma","50.000–69.999","Ofiste",2,3,3,1,4,5,5,3,3,4,"1 (En önemli)","2.0","5 (En az önemli)","4.0","3.0"
2025-11-05 23:05:30.057,"Türkçe -Turkish","Makina Mühendisliği","Hayır","4. sınıf","21–23","Erkek","2.01–2.5","Hayır",3,1,2,"Nadiren","Sık aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"İş piyasasında rekabet avantajı elde etmek","Üniversitenin itibarı",NA,NA,"Yurtdışında","70.000–99.999","Hibrit",3,4,2,3,4,4,4,2,1,2,"5 (En az önemli)","2.0","1 (En önemli)","3.0","4.0"
2025-11-05 23:12:44.785,"Türkçe -Turkish","Çevre Mühendisliği","Hayır","4. sınıf","21–23","Kadın","2.51–3.0","Hayır",3,4,4,"Nadiren","Ara sıra aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Yurtdışında deneyim kazanmak","Üniversitenin itibarı",NA,NA,"Yurtdışında","50.000–69.999","Ofiste",4,2,4,1,2,5,4,3,3,3,"1 (En önemli)","2.0","4.0","3.0","5 (En az önemli)"
2025-11-05 23:43:43.609,"Türkçe -Turkish","Kimya","Hayır","2. sınıf","18–20","Kadın","2.51–3.0","Hayır",4,4,3,"Nadiren","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Alanımı derinlemesine öğrenmek","Üniversitenin itibarı",NA,NA,"Türkiye’de – uluslararası firma","30.000–49.999","Ofiste",4,3,3,1,3,4,5,5,3,3,"4.0","5 (En az önemli)","1 (En önemli)","2.0","3.0"
2025-11-05 23:51:22.701,"Türkçe -Turkish","Makina Mühendisliği","Hayır","1. sınıf","21–23","Non-binary","2.01–2.5","Evet, yarı zamanlı",2,5,5,"Ara sıra","Sık aktifim","Ara yıl (gap year) vermek",5,"Seyahat / kültürel değişim",NA,NA,NA,NA,NA,NA,NA,NA,"Yurtdışında","30.000–49.999","Hibrit",5,3,1,5,4,5,4,4,5,5,"3.0","2.0","5 (En az önemli)","4.0","1 (En önemli)"
2025-11-06 00:20:12.59,"Türkçe -Turkish","Bilgisayar Mühendisliği","Hayır","Hazırlık","18 yaş altı","Erkek","3.01–3.5","Hayır",4,4,3,"Hiçbir zaman","Sık aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Yurtdışında deneyim kazanmak","Burs / finansal destek olanakları",NA,NA,"Yurtdışında","70.000–99.999","Hibrit",3,5,2,1,4,5,3,2,2,2,"2.0","1 (En önemli)","5 (En az önemli)","4.0","3.0"
2025-11-06 02:02:10.417,"Türkçe -Turkish","İşletme","Hayır","1. sınıf","18–20","Kadın","3.51–4.0","Hayır",3,4,4,"Nadiren","Hiç aktif değilim","Ara yıl (gap year) vermek",3,"Yatmak",NA,NA,NA,NA,NA,NA,NA,NA,"Türkiye’de – uluslararası firma","50.000–69.999","Hibrit",5,4,2,1,5,4,5,5,1,2,"2.0","1 (En önemli)","5 (En az önemli)","3.0","4.0"
2025-11-06 09:20:55.535,"Türkçe -Turkish","Elektrik ve Elektronik Mühendisliği","Hayır","1. sınıf","18–20","Erkek","3.01–3.5","Hayır",4,5,4,"Nadiren","Nadiren aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,5,"Evet",NA,NA,NA,NA,"Yurtdışında","70.000–99.999","Hibrit",4,2,2,1,4,5,3,3,2,1,"4.0","3.0","5 (En az önemli)","1 (En önemli)","2.0"
2025-11-06 09:42:34.521,"Türkçe -Turkish","İstatistik","Hayır","2. sınıf","21–23","Erkek","3.01–3.5","Hayır",3,3,4,"Nadiren","Hiç aktif değilim","Tam zamanlı işe başlamak",NA,NA,NA,NA,3,"Muhtemelen evet",NA,NA,NA,NA,"Kendi işimde","50.000–69.999","Hibrit",5,4,2,4,5,5,3,3,1,3,"3.0","1 (En önemli)","5 (En az önemli)","2.0","4.0"
2025-11-06 12:38:56.464,"Türkçe -Turkish","Felsefe","Hayır","1. sınıf","21–23","Kadın","2.01–2.5","Hayır",3,3,3,"Ara sıra","Hiç aktif değilim","Kendi işimi kurmak",NA,NA,"Aile veya arkadaş desteğiyle","Gıda / Turizm / Perakende",NA,NA,NA,NA,NA,NA,"Kendi işimde","100.000+","Ofiste",5,1,1,1,3,2,2,1,3,3,"3.0","2.0","4.0","5 (En az önemli)","1 (En önemli)"
2025-11-06 13:13:12.012,"Türkçe -Turkish","İstatistik","Hayır","3. sınıf","21–23","Kadın","3.01–3.5","Evet, yarı zamanlı",1,3,1,"Hiçbir zaman","Hiç aktif değilim","Tam zamanlı işe başlamak",NA,NA,NA,NA,4,"Evet",NA,NA,NA,NA,"Türkiye’de – yerel firma","50.000–69.999","Hibrit",4,3,1,4,4,5,4,2,3,4,"2.0","1 (En önemli)","5 (En az önemli)","4.0","3.0"
2025-11-06 13:19:56.329,"Türkçe -Turkish","İnşaat Mühendisliği","Hayır","2. sınıf","24 ve üzeri","Erkek","2.01–2.5","Hayır",3,4,3,"Sık sık","Sık aktifim","Ara yıl (gap year) vermek",3,"Seyahat / kültürel değişim",NA,NA,NA,NA,NA,NA,NA,NA,"Türkiye’de – uluslararası firma","70.000–99.999","Hibrit",5,4,1,2,2,5,5,5,4,2,"2.0","3.0","1 (En önemli)","5 (En az önemli)","4.0"
2025-11-06 14:28:52.385,"Türkçe -Turkish","İşletme","Hayır","1. sınıf","18–20","Kadın","2.51–3.0","Hayır",4,5,5,"Ara sıra","Çok aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,3,"Evet",NA,NA,NA,NA,"Türkiye’de – uluslararası firma","50.000–69.999","Hibrit",4,1,2,3,3,5,3,4,5,3,"2.0","1 (En önemli)","5 (En az önemli)","4.0","3.0"
2025-11-06 18:11:06.614,"Türkçe -Turkish","İstatistik","Hayır","3. sınıf","21–23","Kadın","2.51–3.0","Hayır",2,1,4,"Ara sıra","Sık aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"İş piyasasında rekabet avantajı elde etmek","Üniversitenin itibarı",NA,NA,"Yurtdışında","50.000–69.999","Hibrit",4,3,2,2,4,5,2,1,5,3,"3.0","1 (En önemli)","5 (En az önemli)","2.0","4.0"
2025-11-06 18:12:30.366,"Türkçe -Turkish","Kimya Mühendisliği","Hayır","Yüksek Lisans","21–23","Kadın","0–2.0","Hayır",3,4,4,"Ara sıra","Sık aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,3,"Evet",NA,NA,NA,NA,"Türkiye’de – uluslararası firma","70.000–99.999","Hibrit",4,2,2,1,3,4,4,4,3,2,"1 (En önemli)","2.0","4.0","3.0","5 (En az önemli)"
2025-11-07 12:14:16.93,"Türkçe -Turkish","İstatistik","Hayır","3. sınıf","21–23","Erkek","3.01–3.5","Hayır",3,2,3,"Nadiren","Nadiren aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,4,"Evet",NA,NA,NA,NA,"Yurtdışında","50.000–69.999","Hibrit",4,4,2,3,3,5,4,2,4,2,"3.0","2.0","5 (En az önemli)","1 (En önemli)","4.0"
2025-11-07 12:24:03.688,"Türkçe -Turkish","İstatistik","Hayır","2. sınıf","18–20","Erkek","3.01–3.5","Hayır",3,4,5,"Ara sıra","Sık aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Alanımı derinlemesine öğrenmek","İş olanakları",NA,NA,"Yurtdışında","50.000–69.999","Hibrit",4,4,2,2,3,4,4,4,2,2,"4.0","2.0","1 (En önemli)","3.0","5 (En az önemli)"
2025-11-07 13:56:15.105,"Türkçe -Turkish","İstatistik","Hayır","4. sınıf","21–23","Kadın","3.01–3.5","Evet, yarı zamanlı",4,3,5,"Sık sık","Sık aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Akademik kariyer hedefi (araştırma / öğretim üyesi olmak)","Üniversitenin itibarı",NA,NA,"Türkiye’de – uluslararası firma","70.000–99.999","Hibrit",3,3,2,2,3,4,4,2,2,1,"1 (En önemli)","2.0","5 (En az önemli)","4.0","3.0"
2025-11-07 15:23:52.313,"Türkçe -Turkish","İstatistik","Hayır","4. sınıf","21–23","Erkek","3.01–3.5","Hayır",2,2,4,"Hiçbir zaman","Ara sıra aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"İş piyasasında rekabet avantajı elde etmek","Burs / finansal destek olanakları",NA,NA,"Türkiye’de – uluslararası firma","70.000–99.999","Tamamen uzaktan",2,4,4,1,5,2,4,5,3,4,"2.0","3.0","1 (En önemli)","4.0","5 (En az önemli)"
2025-11-07 16:22:46.064,"Türkçe -Turkish","İstatistik","Hayır","2. sınıf","21–23","Erkek","3.01–3.5","Hayır",3,4,5,"Ara sıra","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Yurtdışında deneyim kazanmak","İş olanakları",NA,NA,"Yurtdışında","50.000–69.999","Hibrit",4,3,1,3,5,5,5,5,4,2,"1 (En önemli)","2.0","4.0","3.0","5 (En az önemli)"
2025-11-07 16:54:15.439,"Türkçe -Turkish","Fizik Eğitimi","Hayır","Master","24 ve üzeri","Kadın","3.51–4.0","Evet, yarı zamanlı",4,4,4,"Çok sık","Sık aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Akademik kariyer hedefi (araştırma / öğretim üyesi olmak)","Üniversitenin itibarı",NA,NA,"Kendi işimde","70.000–99.999","Hibrit",3,5,2,5,5,2,4,3,4,1,"1 (En önemli)","3.0","2.0","4.0","5 (En az önemli)"
2025-11-07 17:11:22.065,"Türkçe -Turkish","Bilgisayar Mühendisliği","Hayır","3. sınıf","21–23","Erkek","2.51–3.0","Hayır",3,4,4,"Ara sıra","Ara sıra aktifim","Kendi işimi kurmak",NA,NA,"Kişisel birikimlerimle","Teknoloji / Yazılım",NA,NA,NA,NA,NA,NA,"Kendi işimde","100.000+","Ofiste",4,1,2,3,2,3,3,1,5,2,"4.0","1 (En önemli)","3.0","2.0","5 (En az önemli)"
2025-11-07 17:15:59.854,"Türkçe -Turkish","İstatistik","Hayır","2. sınıf","18–20","Erkek","3.51–4.0","Hayır",3,2,4,"Ara sıra","Ara sıra aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,5,"Evet",NA,NA,NA,NA,"Türkiye’de – uluslararası firma","30.000–49.999","Hibrit",4,2,2,3,5,4,4,4,5,4,"4.0","5 (En az önemli)","1 (En önemli)","2.0","3.0"
2025-11-07 17:38:19.069,"Türkçe -Turkish","Fizik","Hayır","2. sınıf","18–20","Erkek","3.51–4.0","Hayır",2,4,1,"Hiçbir zaman","Hiç aktif değilim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Akademik kariyer hedefi (araştırma / öğretim üyesi olmak)","Burs / finansal destek olanakları",NA,NA,"Bilmiyorum","30.000–49.999","Hibrit",3,1,1,3,3,3,4,3,2,3,"2.0","5 (En az önemli)","3.0","4.0","1 (En önemli)"
2025-11-08 14:05:18.481,"Türkçe -Turkish","Fizik","Evet, çift anadal yapıyorum","4. sınıf","21–23","Söylemeyi tercih etmiyorum","3.51–4.0","Evet, yarı zamanlı",2,2,2,"Çok sık","Çok aktifim","Ara yıl (gap year) vermek",5,"Seyahat / kültürel değişim",NA,NA,NA,NA,NA,NA,NA,NA,"Yurtdışında","100.000+","Ofiste",1,1,1,5,5,5,1,5,2,1,"4.0","3.0","1 (En önemli)","5 (En az önemli)","2.0"
2025-11-09 19:51:17.158,"Türkçe -Turkish","Elektrik ve Elektronik Mühendisliği","Hayır","2. sınıf","21–23","Kadın","3.51–4.0","Hayır",2,3,3,"Ara sıra","Ara sıra aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,4,"Muhtemelen evet",NA,NA,NA,NA,"Yurtdışında","50.000–69.999","Hibrit",5,3,1,2,5,5,5,4,2,3,"1 (En önemli)","2.0","3.0","5 (En az önemli)","4.0"
2025-11-09 21:31:00.218,"Türkçe -Turkish","Havacılık ve Uzay Mühendisliği","Evet, çift anadal yapıyorum","3. sınıf","21–23","Erkek","3.51–4.0","Hayır",3,3,5,"Ara sıra","Ara sıra aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Alanımı derinlemesine öğrenmek","Danışman kalitesi",NA,NA,"Bilmiyorum","Belirtmek istemiyorum","Hibrit",2,5,2,2,3,5,4,4,3,3,"5 (En az önemli)","3.0","4.0","1 (En önemli)","2.0"
2025-11-10 08:34:12.93,"Türkçe -Turkish","Elektrik ve Elektronik Mühendisliği","Hayır","4. sınıf","21–23","Kadın","3.51–4.0","Hayır",4,3,5,"Ara sıra","Sık aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"İş piyasasında rekabet avantajı elde etmek","Danışman kalitesi",NA,NA,"Bilmiyorum","70.000–99.999","Hibrit",4,2,4,2,3,5,3,4,3,2,"5 (En az önemli)","2.0","4.0","1 (En önemli)","3.0"
2025-11-10 08:38:30.707,"Türkçe -Turkish","Elektrik ve Elektronik Mühendisliği","Evet, çift anadal yapıyorum","5.0","21–23","Erkek","3.51–4.0","Hayır",4,4,5,"Nadiren","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Akademik kariyer hedefi (araştırma / öğretim üyesi olmak)","Üniversitenin itibarı",NA,NA,"Bilmiyorum","70.000–99.999","Hibrit",2,3,5,1,4,5,3,3,3,3,"1 (En önemli)","2.0","3.0","5 (En az önemli)","4.0"
2025-11-10 09:24:20.856,"Türkçe -Turkish","Fizik","Hayır","2. sınıf","18–20","Erkek","3.01–3.5","Hayır",2,3,3,"Hiçbir zaman","Nadiren aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Akademik kariyer hedefi (araştırma / öğretim üyesi olmak)","Danışman kalitesi",NA,NA,"Yurtdışında","70.000–99.999","Hibrit",4,2,1,1,2,5,3,4,2,4,"2.0","4.0","1 (En önemli)","3.0","5 (En az önemli)"
2025-11-10 10:33:09.116,"Türkçe -Turkish","Bilgisayar Mühendisliği","Hayır","4. sınıf","21–23","Erkek","3.51–4.0","Evet, yarı zamanlı",4,2,5,"Nadiren","Hiç aktif değilim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Alanımı derinlemesine öğrenmek","Üniversitenin itibarı",NA,NA,"Kendi işimde","100.000+","Hibrit",4,3,3,1,5,5,3,2,2,1,"3.0","5 (En az önemli)","2.0","1 (En önemli)","4.0"
2025-11-10 11:59:28.115,"Türkçe -Turkish","Bilgisayar Mühendisliği","Hayır","4. sınıf","24 ve üzeri","Erkek","2.01–2.5","Hayır",3,3,4,"Nadiren","Hiç aktif değilim","Tam zamanlı işe başlamak",NA,NA,NA,NA,5,"Evet",NA,NA,NA,NA,"Türkiye’de – yerel firma","70.000–99.999","Hibrit",4,5,2,2,2,5,3,3,4,2,"5 (En az önemli)","4.0","3.0","2.0","1 (En önemli)"
2025-11-10 13:09:29.893,"Türkçe -Turkish","İstatistik","Hayır","3. sınıf","21–23","Erkek","2.51–3.0","Hayır",1,1,4,"Ara sıra","Ara sıra aktifim","Tam zamanlı işe başlamak",NA,NA,NA,NA,4,"Evet",NA,NA,NA,NA,"Yurtdışında","50.000–69.999","Hibrit",2,5,2,1,5,5,5,3,4,2,"1 (En önemli)","3.0","5 (En az önemli)","4.0","2.0"
2025-11-10 13:10:19.1,"Türkçe -Turkish","İstatistik","Hayır","3. sınıf","21–23","Erkek","2.51–3.0","Evet, yarı zamanlı",3,4,4,"Nadiren","Ara sıra aktifim","Yüksek lisans veya doktora yapmak",NA,NA,NA,NA,NA,NA,"Yurtdışında deneyim kazanmak","Konum (ülke / şehir)",NA,NA,"Yurtdışında","50.000–69.999","Hibrit",5,2,1,1,4,5,4,3,3,2,"2.0","1 (En önemli)","5 (En az önemli)","3.0","4.0"
